p_mH1	p_mH2	p_mH3	p_mA	p_mHc	p_tbeta	p_a1	p_a2	p_a3	p_m12sq	p_vs	p_THDMtype	p_L1	p_L2	p_L3	p_L4	p_L5	p_L6	p_L7	p_L8	p_u11sq	p_u22sq	p_ussq	s_sH1	s_sH2	s_sH3	s_uni	s_S	s_T	s_U	s_HB_ch_id	mu_F	mu_V	mu_gamgam	mu_ZZ	mu_WW	mu_tautau	mu_bb	x_H1_ggF	w_H1	b_H1_bb	b_H1_tautau	b_H1_cc	b_H1_ss	b_H1_mumu	b_H1_gg	b_H1_gamgam	b_H1_Zgam	b_H1_WW	b_H1_ZZ	b_H1_ZA	b_H1_AA	c_H1_top	c_H1_bot	c_H1_lep	c_H1_VV	c_H1_ZA	x_H2_ggF	w_H2	b_H2_tt	b_H2_bb	b_H2_tautau	b_H2_cc	b_H2_ss	b_H2_mumu	b_H2_gg	b_H2_gamgam	b_H2_Zgam	b_H2_WW	b_H2_ZZ	b_H2_ZA	b_H2_WpHm	b_H2_HpHm	b_H2_AA	b_H2_H1H1	c_H2_top	c_H2_bot	c_H2_lep	c_H2_VV	c_H2_ZA	x_H3_ggF	w_H3	b_H3_tt	b_H3_bb	b_H3_tautau	b_H3_cc	b_H3_ss	b_H3_mumu	b_H3_gg	b_H3_gamgam	b_H3_Zgam	b_H3_WW	b_H3_ZZ	b_H3_ZA	b_H3_WpHm	b_H3_HpHm	b_H3_AA	b_H3_H1H1	b_H3_H2H2	b_H3_H1H2	c_H3_top	c_H3_bot	c_H3_lep	c_H3_VV	c_H3_ZA	x_A_ggF	w_A	b_A_tt	b_A_bb	b_A_tautau	b_A_cc	b_A_ss	b_A_mumu	b_A_gg	b_A_gamgam	b_A_Zgam	b_A_WpHm	b_A_ZH1	b_A_ZH2	b_A_ZH3	c_A_top	c_A_bot	c_A_lep	w_Hc	b_Hc_tb	b_Hc_ts	b_Hc_cb	b_Hc_cs	b_Hc_taunu	b_Hc_WA	b_Hc_WH1	b_Hc_WH2	b_Hc_WH3
125	553.502	784.682	496.053	486.327	0.850242	0.790151	-0.0367703	1.01336	167598	316.129	2	3.91999	2.67727	-6.38255	1.8616	1.54584	3.92677	1.8289	-1.74338	20038.6	302491	-206202	0.00135145	0.719169	0.279479	6.80182	0.0122588	0.0388875	0.000115967	481	1.22069	0.991363	1.29391	1.30965	1.30946	1.12555	1.12749	53.2656	0.00375894	0.546246	0.0586432	0.0376436	0.000207077	0.000207617	0.102549	0.00245704	0.00165896	0.222589	0.0277981	0	0	1.09606	0.9231	0.9231	0.995672	-0.0853547	1.04819	6.59175	0.942654	0.000259779	3.75398e-05	2.23306e-05	9.36873e-08	1.32752e-07	0.00260793	8.45188e-06	2.63151e-06	0.00145016	0.000698134	3.20574e-05	0.000228164	0	1.00824e-12	0.051999	0.608953	-0.464515	-0.464515	-0.0141018	-0.529747	0.384336	98.0978	0.255264	7.11047e-05	1.08562e-05	4.39799e-06	2.57586e-08	3.83896e-08	0.000504443	1.89979e-06	9.31857e-07	0.0125694	0.0061632	0.211114	0.477399	0	3.4567e-09	0.00843897	0	0.0284583	-0.900624	0.809335	0.809335	0.0918587	0.84385	12.1207	30.7182	0.989386	0.000176296	2.41884e-05	1.64583e-05	6.77482e-08	8.55342e-08	0.00350491	1.05619e-05	2.85833e-06	7.30188e-09	0.00687886	0	0	1.17614	0.850242	0.850242	28.9104	0.991268	0.00161992	3.27403e-07	1.56187e-05	2.5197e-05	0	0.00699558	0	0	
125	365.498	675.824	662.921	609.171	0.684156	0.578274	-0.0115988	-0.94647	99870.1	922.047	2	1.07921	5.34787	3.38171	-1.46095	-3.7207	0.286975	-0.435605	1.01332	248617	-299267	-122787	0.000134527	0.658212	0.341654	5.72677	-4.48066e-05	-0.0364464	-0.000161891	481	0.946503	0.999393	0.90951	0.935837	0.935702	0.963769	0.963501	41.352	0.00411186	0.602021	0.0647602	0.026837	0.000227145	0.000229274	0.0714452	0.0022274	0.00150226	0.205132	0.025618	0	0	0.967926	1.01457	1.01457	0.999696	0.0217357	7.77311	1.01671	0.969825	0.000864279	0.00011719	0.000203648	3.05952e-07	4.14449e-07	0.0123515	3.96511e-05	8.40183e-06	0.000125648	5.7812e-05	0	0	0	0	0.0164057	0.857807	-0.396671	-0.396671	0.0032981	-0.584617	1.5513	38.6235	0.936331	6.76572e-05	1.02012e-05	1.77787e-05	2.39384e-08	3.60737e-08	0.00210876	6.24651e-06	1.79494e-06	0.00140891	0.000686452	6.44993e-09	8.97709e-05	0	7.66776e-15	0.00055845	0	0.0587125	1.20984	-0.530448	-0.530448	0.024415	-0.811018	3.71176	75.5484	0.872751	5.98168e-05	8.51025e-06	1.31678e-05	2.34155e-08	3.00933e-08	0.00234009	6.8564e-06	2.13769e-06	1.89028e-05	0.000503115	0.124297	0	1.46165	0.684156	0.684156	63.3792	0.910623	0.00148831	1.30548e-07	1.32591e-05	9.32173e-06	0	0.000457727	0.0873395	0	
125	788.369	935.623	869.52	892.66	1.04514	0.826898	-0.275239	1.13598	392676	478.284	2	3.27316	0.419763	0.779923	-0.851037	0.496616	2.70372	2.26172	0.73018	97655.1	279415	-353488	0.0738625	0.761798	0.164339	3.40234	0.00841977	-0.0222409	-0.000272965	481	0.972565	0.925788	0.982558	0.99519	0.995046	0.95506	0.955495	42.4686	0.00368048	0.58102	0.0624553	0.0307395	0.000219603	0.000221113	0.0826226	0.00234182	0.00157073	0.212296	0.0265127	0	0	0.980069	0.942636	0.942636	0.962179	-0.0186983	0.192814	30.0611	0.431066	1.49249e-05	2.32668e-06	7.40879e-06	5.19257e-09	8.22757e-09	0.000850092	1.05949e-06	1.30953e-07	0.280019	0.137326	0	0	0	0	0.150714	0.645811	-0.206925	-0.206925	0.238256	-0.425952	0.0923307	30.9985	0.669071	0.000464569	7.26043e-05	1.07074e-05	1.69724e-07	2.5674e-07	0.00114257	4.75413e-06	3.03251e-06	0.142115	0.0700651	4.74893e-05	1.14072e-05	0	5.84845e-12	0.116899	0	9.23838e-05	-0.733399	1.07747	1.07747	0.132084	0.904552	0.320588	37.0086	0.995553	0.000351512	5.31772e-05	1.44735e-05	1.33286e-07	1.8804e-07	0.00213756	6.22358e-06	2.1337e-06	0	0.00184792	3.34369e-05	0	0.956808	1.04514	1.04514	36.6953	0.993017	0.00162281	6.18841e-07	1.36524e-05	5.50584e-05	2.40331e-07	0.00204213	0.00317234	0	
125	564.413	699.53	619.231	660.382	1.44165	0.940138	-0.141154	1.10213	178218	835.881	2	2.87473	0.972831	0.965925	-1.78819	-0.0479047	0.49624	0.706285	-0.0129138	-291.714	116811	-180039	0.0197924	0.780214	0.199994	2.76627	0.000202388	-0.0116389	-7.54295e-05	481	0.956626	0.979633	0.914406	0.918585	0.918452	0.983715	0.983408	41.7955	0.00415018	0.607957	0.065401	0.0268764	0.000229366	0.000231542	0.0715155	0.0022157	0.00147397	0.19922	0.0248797	0	0	0.973141	1.02431	1.02431	0.989764	0.0239653	0.51733	5.79394	0.605808	0.00036392	5.25408e-05	1.39471e-05	1.3238e-07	1.85799e-07	0.00163819	2.10614e-06	7.8368e-07	0.164501	0.0793037	0	0	0	0	0.148315	0.447533	-0.51021	-0.51021	0.136413	-0.448529	0.29417	9.12015	0.955741	0.00188788	0.00028111	1.76776e-05	6.92771e-07	9.94062e-07	0.00207872	7.25211e-06	3.03206e-06	0.0196317	0.00958071	0.000531746	2.25942e-05	0	4.56042e-10	0.00363682	0	0.0065778	-0.577805	1.32997	1.32997	0.041933	0.893447	1.24306	13.9123	0.992966	0.00132839	0.000191677	1.52097e-05	4.98054e-07	6.77795e-07	0.00284248	8.32263e-06	2.52113e-06	0	0.00263521	8.57478e-06	0	0.693648	1.44165	1.44165	14.3243	0.990629	0.00161746	2.27168e-06	1.45814e-05	0.000198536	1.16538e-05	0.00323092	0.00421922	0	
125	750.795	898.351	902.578	812.211	0.711958	0.660556	0.0837115	-0.869964	202704	765.047	2	3.57796	7.53026	3.0069	-1.25082	-6.37215	1.12822	-0.756919	0.560527	340966	136722	-320679	0.00699126	0.580079	0.412929	7.72555	0.00398887	0.037365	3.89724e-05	481	1.12666	0.991271	1.07919	1.15605	1.15588	1.08802	1.08899	49.1842	0.00392998	0.571627	0.0614184	0.0333066	0.000216279	0.000217442	0.0899795	0.00222033	0.00154789	0.212881	0.0265858	0	0	1.05418	0.965944	0.965944	0.995626	-0.041691	0.54064	26.2703	0.987773	6.9359e-05	1.06326e-05	1.74428e-05	2.45732e-08	3.7599e-08	0.00202863	5.64784e-06	1.48239e-06	0.0065849	0.00322334	0	0	0	0	0.000285943	0.945581	-0.423739	-0.423739	0.0368715	-0.646963	0.211741	42.3205	0.839653	0.000110681	1.73418e-05	1.36292e-05	3.97535e-08	6.13232e-08	0.00148674	5.30169e-06	2.57826e-06	0.038775	0.0190957	0	0.00184718	0	0	0.02136	0	0.0776332	0.98357	-0.627919	-0.627919	-0.0858481	-0.761381	0.548113	84.5881	0.971838	7.48685e-05	1.12068e-05	1.40833e-05	2.91575e-08	3.96284e-08	0.0020176	5.88884e-06	2.04132e-06	0.00374643	0.00452815	0.0177614	9.90853e-12	1.40458	0.711958	0.711958	72.0672	0.994441	0.00162547	1.54235e-07	1.37301e-05	1.18369e-05	0	0.00382323	9.31378e-06	0	
125	456.773	865.603	703.283	770.614	1.45101	1.10565	-0.35518	-1.03907	195359	500.07	2	7.66522	2.40283	3.11876	-4.54393	-1.26418	1.22954	-2.14054	1.93609	531593	-130531	-172597	0.120936	0.653081	0.225983	7.43247	0.00950571	-0.0159981	-0.000371809	401	1.05643	0.862362	1.22627	1.34336	1.34317	0.855507	0.858342	46.0674	0.00275878	0.480507	0.0515038	0.044219	0.000182838	0.000182341	0.122037	0.00269065	0.0019093	0.26382	0.0329473	0	0	1.0177	0.741116	0.741116	0.928635	-0.129234	0.0193341	11.2892	0.00198459	0.000650914	8.98862e-05	7.23989e-08	2.41026e-07	3.17873e-07	6.75876e-06	1.83918e-06	7.889e-06	0.303193	0.143533	0	0	0	0	0.550532	-0.049151	-1.03549	-1.03549	-0.36677	-0.460867	0.11832	23.64	0.648433	0.000730162	0.000112583	1.06771e-05	2.67431e-07	3.98112e-07	0.00117779	3.00395e-06	5.69014e-07	0.0261655	0.0128719	0.153587	0.0187149	0	7.92787e-09	0.0217093	0	0.116483	0.660936	-1.21816	-1.21816	0.0558323	-0.878009	0.592618	20.9956	0.741609	0.000991996	0.000146129	1.10695e-05	3.71835e-07	5.1673e-07	0.00190496	5.54123e-06	1.76768e-06	0	0.0779739	0.177354	0	0.689177	1.45101	1.45101	26.4832	0.619299	0.00101116	1.41747e-06	8.87649e-06	0.000126941	0.000108632	0.0843726	0.295024	0	
125	523.92	927.853	813.654	718.132	1.14471	0.898028	-0.424615	-0.885643	188758	1254.79	2	3.44043	7.41262	1.30582	0.191269	-4.64445	0.27026	-0.439659	1.32533	571149	-964454	-229747	0.169719	0.497815	0.332466	7.29821	0.0233365	0.0672761	-0.000505195	481	0.907929	0.828581	0.915234	0.963176	0.963037	0.865793	0.866608	39.6344	0.00317732	0.564485	0.0606484	0.0331942	0.000213598	0.000214716	0.0897186	0.00233665	0.0016083	0.220094	0.0274866	0	0	0.946278	0.863074	0.863074	0.910264	-0.0412249	0.135883	11.4097	0.0473351	0.000746743	0.000105773	1.22922e-06	2.75303e-07	3.74048e-07	0.000142123	4.36897e-06	9.19512e-06	0.424592	0.203551	0	0	0	0	0.323512	0.192322	-1.0544	-1.0544	-0.3473	-0.617712	0.150277	77.0871	0.411459	7.20087e-05	1.13153e-05	6.60311e-06	2.59723e-08	4.00124e-08	0.000709547	1.34662e-06	2.27962e-08	0.162173	0.0799366	0.0056284	0.212327	0	2.06051e-10	0.0810691	0	0.0466054	0.911436	-0.673577	-0.673577	0.225392	-0.785323	0.400502	41.2908	0.698642	0.000356499	5.35029e-05	1.02244e-05	1.34648e-07	1.89192e-07	0.00158554	4.6127e-06	1.54845e-06	0.0145474	0.00650228	0.278296	0	0.873582	1.14471	1.14471	28.314	0.866385	0.00141558	7.90774e-07	1.23169e-05	6.8864e-05	0	0.00638144	0.12567	0	
125	666.848	828.406	827.624	684.688	0.558755	0.583789	0.0680325	-0.713296	179702	959.255	2	1.87107	4.03165	-1.06086	2.79904	-4.34495	0.630544	-0.474904	0.680258	294527	39720.5	-284050	0.00462129	0.426169	0.56921	5.59336	0.00747977	0.123757	0.000214556	481	1.29133	0.989901	1.21684	1.31987	1.31968	1.21229	1.21432	56.3489	0.00393982	0.556133	0.0597072	0.0379979	0.000210804	0.000211384	0.103472	0.0021843	0.0015446	0.212056	0.0264827	0	0	1.12739	0.953585	0.953585	0.994938	-0.0740088	2.05308	44.3547	0.983919	3.88583e-05	5.89324e-06	1.88871e-05	1.35186e-08	2.08398e-08	0.00224366	6.95478e-06	2.21511e-06	0.000271745	0.000132312	0	0	0	0	0.0133607	1.34382	-0.434953	-0.434953	-0.0117371	-0.757426	0.393722	45.7403	0.81697	5.14618e-05	8.01931e-06	1.37079e-05	1.82142e-08	2.83576e-08	0.00154611	5.6857e-06	2.76972e-06	0.037693	0.018517	2.90499e-15	0.0619818	0	1.75332e-22	0.0295917	0	0.0336183	1.06119	-0.462276	-0.462276	-0.099804	-0.648714	1.50791	133.392	0.922468	2.76851e-05	4.01369e-06	1.34755e-05	1.11072e-08	1.41928e-08	0.0020541	5.99735e-06	2.02342e-06	0.0493751	0.00685338	0.019196	0	1.78969	0.558755	0.558755	98.6644	0.993238	0.00162345	7.57053e-08	1.40768e-05	4.48923e-06	0	0.00504414	1.36852e-08	0	
125	513.902	803.644	808.476	766.432	0.647118	0.618991	-0.396128	1.55037	195835	507.372	2	3.01031	7.86969	2.12993	-1.51772	-3.7061	0.882735	0.727737	0.670899	-3510.38	211973	-135132	0.148879	0.850766	0.000355156	7.68248	0.0169608	0.0054835	-0.000459778	598	0.984398	0.849426	0.942409	1.00634	1.00619	0.948881	0.949811	42.9716	0.00338012	0.570621	0.0613054	0.0338271	0.00021594	0.000217042	0.091467	0.00221913	0.0015453	0.212094	0.0264875	0	0	0.985268	0.894999	0.894999	0.921643	-0.0411731	0.771314	14.5922	0.185895	6.79216e-05	9.46318e-06	5.00944e-06	2.57104e-08	3.34649e-08	0.000564781	1.10977e-07	4.91557e-06	0.38181	0.182752	0	0	0	0	0.248891	0.442612	0.360125	0.360125	0.384472	-0.0376236	0.921363	72.0517	0.982971	7.28492e-05	1.1279e-05	1.67315e-05	2.58661e-08	3.98846e-08	0.00190702	6.21949e-06	2.40586e-06	0.00602176	0.0029552	0	2.76922e-06	0	0	0.00564613	0	0.000386988	-1.49041	0.698605	0.698605	0.0524938	0.998443	1.29543	90.2387	0.994255	5.31593e-05	7.7739e-06	1.45608e-05	2.09223e-08	2.74893e-08	0.00225813	6.59033e-06	2.20693e-06	4.22087e-06	0.00290713	0.000491572	3.11259e-11	1.54531	0.647118	0.647118	82.3184	0.99521	0.00162673	1.14073e-07	1.38441e-05	8.07869e-06	0	0.00270701	0.000358818	0	
125	603.58	781.798	591.742	541.992	1.19807	0.952268	0.00262409	0.675314	164032	358.453	2	4.60009	0.80424	-2.86915	1.58774	-0.27635	4.00593	1.72359	-1.04761	56418.8	209227	-260090	6.88583e-06	0.390801	0.609193	4.9519	0.00794965	0.116187	0.000356289	401	1.14399	0.994076	1.2381	1.27135	1.27116	1.04705	1.04872	49.9215	0.00363878	0.542153	0.058211	0.0364551	0.000205465	0.000206087	0.099194	0.00250869	0.00170401	0.230568	0.0287946	0	0	1.06124	0.904874	0.904874	0.997034	-0.0769234	0.647188	8.12203	0.858256	0.00104467	0.000152091	1.81507e-05	3.82156e-07	5.37831e-07	0.00215507	8.25741e-06	3.68068e-06	0.0297957	0.0144272	1.83039e-08	0.000233254	0	5.18331e-15	0.0939054	0.58776	-0.993863	-0.993863	-0.0616753	-0.778072	0.108595	27.9447	0.247303	0.000240099	3.64511e-05	4.26912e-06	8.78399e-08	1.28898e-07	0.000489051	1.75596e-06	8.28567e-07	0.0109602	0.00537341	0.114053	0.508362	0	7.40893e-09	0.0069528	0	0.106223	-0.474329	0.792983	0.792983	0.0460462	0.623448	2.31606	19.4212	0.979657	0.000634794	9.06188e-05	1.5188e-05	2.39419e-07	3.2044e-07	0.00291373	8.5755e-06	2.54572e-06	4.70707e-05	0.01663	0	0	0.834673	1.19807	1.19807	16.7624	0.983736	0.00160709	1.14957e-06	1.5028e-05	9.6165e-05	0	0.0144695	0	0	
125	579.504	748.93	807.73	769.89	0.992829	0.839521	0.0861347	-1.17326	207583	707.282	2	3.31312	0.973989	4.39266	-1.94752	-3.92046	0.733517	-0.646592	0.251859	339497	153938	-177400	0.00740085	0.843825	0.148774	4.49763	0.000168848	-0.0351506	-9.13704e-05	481	1.12396	0.989296	1.12049	1.19536	1.19519	1.06201	1.06325	49.0588	0.00378407	0.559453	0.0600943	0.034482	0.000211807	0.000212755	0.0934226	0.00231083	0.00160682	0.220649	0.0275559	0	0	1.05252	0.93757	0.93757	0.994633	-0.0574757	0.46336	4.05103	0.93119	0.000223464	3.25558e-05	2.0687e-05	8.05187e-08	1.15126e-07	0.00244316	5.44834e-06	8.50915e-07	0.0445162	0.0214991	0	0	0	0	6.83411e-05	0.450756	-0.331421	-0.331421	0.0568531	-0.391078	0.430531	22.9932	0.884798	0.000445112	6.72746e-05	1.56475e-05	1.62087e-07	2.37896e-07	0.00181725	6.77714e-06	3.25377e-06	0.0410279	0.0200813	0	0	0	0	0.050559	0	0.0011784	0.838755	-0.998415	-0.998415	-0.0864409	-0.918561	0.555156	41.0074	0.928674	0.000269414	4.023e-05	1.36018e-05	1.02433e-07	1.42258e-07	0.00211678	6.16535e-06	2.06449e-06	5.32883e-06	0.012429	0.0564245	1.85781e-05	1.00722	0.992829	0.992829	36.8515	0.948861	0.00155067	4.94957e-07	1.32677e-05	4.26696e-05	0	0.0119566	0.0375029	1.21771e-07	
125	561.325	798.778	693.964	634.398	0.724924	0.640224	0.159743	-0.786423	95236.5	1449.73	2	3.61237	7.69724	2.24325	-2.03125	-4.64624	0.221048	-0.530726	0.404367	601329	-285839	-225979	0.0253014	0.488348	0.486351	7.50228	0.00634471	0.0453077	2.0128e-05	481	1.02204	0.974535	0.967997	1.03142	1.03127	1.012	1.01236	44.6319	0.00392833	0.585798	0.0629754	0.0302744	0.000221355	0.000222955	0.0812693	0.00219543	0.00152001	0.209375	0.0261479	0	0	1.00484	0.977906	0.977906	0.987185	-0.0128005	3.09143	21.3181	0.946648	6.24037e-05	9.15589e-06	2.19654e-05	2.19037e-08	3.23778e-08	0.00257481	6.34299e-06	1.18285e-06	0.0252451	0.0121656	0	0	0	0	0.0132656	1.07978	-0.409666	-0.409666	0.103422	-0.707782	0.312129	44.7978	0.513426	9.66291e-05	1.48294e-05	8.76558e-06	3.48479e-08	5.24393e-08	0.00100019	4.063e-06	2.25856e-06	0.050934	0.0249906	0.00328504	0.123896	0	1.57343e-11	0.0228713	0	0.25947	0.852801	-0.633552	-0.633552	-0.121528	-0.706315	2.54201	62.5949	0.983261	8.39378e-05	1.2072e-05	1.47098e-05	3.26612e-08	4.26879e-08	0.00253633	7.41781e-06	2.35418e-06	4.17081e-05	0.000245459	0.0137952	0	1.37946	0.724924	0.724924	53.8275	0.998004	0.00163114	1.71864e-07	1.43945e-05	1.28333e-05	0	0.000214427	4.72178e-05	0	
125	712.704	856.543	709.257	815.733	3.18558	1.27435	-0.301522	0.560179	169986	343.771	2	0.829001	0.828459	5.55743	-3.84905	1.5173	5.18059	5.80338	1.84807	107489	-87414.3	-372772	0.0881934	0.257421	0.654385	4.594	0.00454861	0.104592	-6.93986e-05	481	0.927369	0.911752	0.943976	0.957917	0.957779	0.911251	0.911573	40.4978	0.00359072	0.581326	0.0624946	0.0300529	0.000219665	0.000221252	0.0806759	0.00235951	0.00158232	0.214304	0.0267635	0	0	0.957172	0.931364	0.931364	0.954857	-0.00737485	0.140152	9.96882	0.46998	0.00647288	0.000964178	8.57938e-06	2.38746e-06	3.40953e-06	0.000997189	1.16706e-06	3.52763e-07	0.247838	0.121052	3.76592e-11	0	0	1.3463e-15	0.152679	0.417556	-2.55125	-2.55125	0.151246	-0.848353	0.00331333	29.3788	0.00944231	0.00148874	0.00022784	1.56149e-07	5.51267e-07	8.05679e-07	1.90699e-05	2.72069e-07	1.35537e-06	0.427336	0.210157	0.0294601	3.11603e-06	0	7.85989e-08	0.303157	0	0.0187059	0.0895005	1.94206	1.94206	0.25568	0.529379	0.126838	3.38772	0.961713	0.0296699	0.00440219	1.4335e-05	1.10067e-05	1.55666e-05	0.00254603	7.20856e-06	2.30971e-06	0	0.00161847	0	0	0.313915	3.18558	3.18558	4.87173	0.758822	0.00120617	3.85668e-05	1.81233e-05	0.00352078	0.149399	0.00179451	0.0851314	0	
125	443.176	838.115	853.55	810.566	0.759988	0.715587	-0.371928	-1.51225	283572	470.382	2	2.5567	2.42465	0.812166	0.0520782	-2.31194	0.786559	0.31011	0.875823	148204	277141	-102667	0.132068	0.86496	0.00297132	2.94207	0.0138463	0.00226873	-0.000402891	410	1.03575	0.864188	1.02207	1.08316	1.08301	0.977393	0.97871	45.2042	0.00336163	0.558829	0.0600164	0.035751	0.000211661	0.000212479	0.0970412	0.00228738	0.00158766	0.216967	0.027096	0	0	1.01013	0.883116	0.883116	0.929617	-0.0611864	0.716097	7.79299	0.106919	0.000132814	1.81156e-05	4.3458e-06	4.99024e-08	6.40641e-08	0.000425009	8.5905e-07	9.51541e-06	0.394515	0.18616	0	0	0	0	0.311815	-0.320378	-0.392112	-0.392112	-0.365849	-0.0345571	0.526123	56.0435	0.966731	0.000128728	1.99531e-05	1.61364e-05	4.6216e-08	7.05575e-08	0.00181092	5.85693e-06	2.27901e-06	0.00629833	0.00309529	0	7.57145e-07	0	0	0.0201606	0	0.00173053	1.26821	-0.802456	-0.802456	-0.0443469	-0.997528	0.677206	69.4148	0.986513	9.87934e-05	1.47159e-05	1.43668e-05	3.82521e-08	5.20371e-08	0.00214477	6.25616e-06	2.13185e-06	6.19982e-06	0.00994092	0.00125868	1.33864e-08	1.31581	0.759988	0.759988	63.5363	0.987956	0.00161484	1.91722e-07	1.36518e-05	1.52678e-05	0	0.00927987	0.0010451	0	
125	646.42	971.297	710.414	685.312	1.04654	0.943199	-0.269488	-0.587073	110986	1459.95	2	7.827	6.34811	3.18082	-3.51008	-4.66797	0.341469	-0.296625	1.14154	398280	-1.13876e+06	-377684	0.0708829	0.285085	0.644032	7.91884	0.0127479	0.0118071	-0.00026965	313	1.18657	0.912271	1.21167	1.38141	1.38121	1.01631	1.01919	51.7514	0.00318768	0.507977	0.0544742	0.0430304	0.000193073	0.000192858	0.118336	0.00236703	0.00172772	0.241537	0.0301645	0	0	1.07915	0.819295	0.819295	0.955129	-0.129793	0.347033	16.5701	0.361211	0.000666116	9.79534e-05	7.12434e-06	2.44284e-07	3.46386e-07	0.000846062	6.27817e-06	6.50254e-06	0.318928	0.155034	0	0	0	0	0.163196	0.511079	-1.10084	-1.10084	-0.25824	-0.805125	0.0670408	92.4967	0.212162	2.9121e-05	4.6162e-06	3.35539e-06	1.04714e-08	1.63235e-08	0.000352785	7.24517e-07	3.98533e-08	0.064476	0.0318175	0.0896824	0.242918	0	1.01361e-08	0.081909	0	0.276645	0.698046	-0.460609	-0.460609	0.145055	-0.578729	1.06719	32.0346	0.943859	0.000343405	5.03271e-05	1.40651e-05	1.30243e-07	1.77962e-07	0.00239329	6.98199e-06	2.23555e-06	8.22579e-07	0.0533009	2.90735e-05	0	0.955528	1.04654	1.04654	29.5535	0.946363	0.00154644	6.1597e-07	1.35189e-05	5.26246e-05	0	0.0519494	2.7302e-06	0	
125	593.275	791.335	609.052	600.788	0.78827	0.679924	-0.166814	0.732828	147398	1141.25	2	2.97891	3.8554	-0.647398	-0.789372	-1.11979	0.376242	0.665185	-0.31267	-342939	393610	-253805	0.0275698	0.435189	0.537242	4.0568	0.00626027	0.00733982	-5.9185e-05	481	1.01525	0.972281	0.998165	1.02547	1.02532	1.00543	1.00577	44.3361	0.00391584	0.585876	0.0629848	0.0301708	0.000221376	0.000222988	0.0809753	0.00227898	0.00154182	0.209557	0.0261706	0	0	1.00153	0.976423	0.976423	0.986043	-0.0122043	2.23193	22.6483	0.942643	8.66443e-05	1.27709e-05	2.03387e-05	3.07218e-08	4.51612e-08	0.00241101	5.83352e-06	1.04375e-06	0.0275783	0.0133392	0	0	0	0	0.0139017	1.04647	-0.485079	-0.485079	0.10187	-0.744603	0.230823	37.9571	0.42057	0.00012228	1.869e-05	7.21442e-06	4.43203e-08	6.60912e-08	0.000825225	3.59874e-06	2.21802e-06	0.0685473	0.0336213	0.0834127	0.215179	0	2.02617e-12	0.0385441	0	0.139146	-0.714973	0.657774	0.657774	0.131686	0.667396	4.52642	45.5269	0.996757	0.00012176	1.72239e-05	1.5332e-05	4.70442e-08	6.09059e-08	0.00288029	8.47341e-06	2.54989e-06	2.19658e-09	0.000197284	1.25499e-08	0	1.2686	0.78827	0.78827	42.9024	0.998057	0.00163115	2.33174e-07	1.46027e-05	1.80295e-05	0	0.000203352	4.01685e-10	0	
125	508.579	908.073	594.898	516.655	0.85305	0.689715	-0.324378	0.550025	134655	1089.11	2	5.14564	1.6643	-1.63717	1.53278	-1.34155	0.508778	1.49435	-0.337121	-843100	361905	-323623	0.101582	0.24547	0.652948	5.05298	0.0198691	0.124215	3.66747e-05	598	0.872831	0.898172	0.869614	0.861426	0.861302	0.885812	0.885664	38.1302	0.00370213	0.600095	0.0645458	0.0274777	0.000226478	0.000228515	0.073264	0.00230946	0.00152273	0.204759	0.0255714	0	0	0.929335	0.961098	0.961098	0.947719	0.0156831	5.69542	21.3315	0.872347	0.000101817	1.46241e-05	2.40101e-05	3.60805e-08	5.17155e-08	0.00269939	5.63489e-06	1.00464e-06	0.0557331	0.026653	0	0	0	0	0.0424201	1.17668	-0.544103	-0.544103	0.18068	-0.849638	0.0257747	98.6872	0.0474974	6.2367e-05	9.68414e-06	7.67973e-07	2.28626e-08	3.42446e-08	8.29156e-05	7.62213e-07	1.03005e-06	0.161383	0.079501	0.112059	0.399321	0	3.60691e-08	0.0874942	0	0.112586	-0.354913	0.712697	0.712697	0.263026	0.527133	4.41158	37.9139	0.995764	0.000167297	2.36585e-05	1.54144e-05	6.4248e-08	8.36595e-08	0.00294032	8.6646e-06	2.57933e-06	0.000513634	0.000360686	0.000203257	0	1.17226	0.85305	0.85305	30.7652	0.997976	0.0016309	3.25397e-07	1.53381e-05	2.5321e-05	0	0.00027643	1.04241e-09	0	
